id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
585792,Orange apartment near  city center,2624366,Renata,,Praha 10,50.07157,14.44625,Entire home/apt,1417,2,26,2019-08-20,0.30,2,214
591540,Next to Charles Bridge Studio 30,2919599,Veronika,,Praha 1,50.08667,14.40411,Entire home/apt,2031,1,318,2019-09-13,3.66,3,341
595157,Nice sunny room. Cozy Big Bed.,2940773,Lubov,,Praha 6,50.09856,14.39641,Private room,756,2,113,2018-12-09,1.70,2,242
595310,Quiet leafy street near centre,2941533,Alexandra,,Praha 3,50.08231,14.45264,Entire home/apt,874,3,159,2019-09-14,1.86,2,130
599948,Grand Luxury Attic Olivova II -  Wenceslas Square,1660663,Rached,,Praha 1,50.08369,14.42938,Entire home/apt,8526,3,78,2019-08-27,0.92,12,333
601886,"Attractive, Small apt. in Vinohrady",1796561,Olga,,Praha 3,50.0797,14.45384,Entire home/apt,1417,3,27,2016-01-03,0.31,5,1
602115,One Bedroom Apartment South America,2691904,Prague Residences,,Praha 1,50.08604,14.41912,Entire home/apt,12919,2,13,2019-05-02,0.19,38,263
603832,Smaller Apartment in Vinohrady 2,1796561,Olga,,Praha 3,50.08588,14.44901,Entire home/apt,1394,1,13,2015-07-27,0.15,5,260
604720,One Bedroom Apartment Europe,2691904,Prague Residences,,Praha 1,50.08598,14.4173,Entire home/apt,6472,2,18,2019-05-16,0.21,38,259
604777,One Bedroom Apartment North America,2691904,Prague Residences,,Praha 1,50.08507,14.41758,Entire home/apt,12919,2,3,2018-11-06,0.09,38,252
604792,One Bedroom Apartment Australia,2691904,Prague Residences,,Praha 1,50.0866,14.41715,Hotel room,6472,2,12,2019-07-05,0.18,38,258
605655,Two Bedroom Apartment Africa,2691904,Prague Residences,,Praha 1,50.08596,14.41756,Entire home/apt,12919,2,42,2019-09-06,0.49,38,229
605711,Two Bedroom Apartment Asia,2691904,Prague Residences,,Praha 1,50.08619,14.41906,Entire home/apt,12919,2,55,2019-08-05,0.79,38,250
609445,Cosy bedroom for two very close to the centre,3032640,Zdenka,,Praha 7,50.10266,14.42882,Private room,921,3,33,2019-08-17,0.40,1,28
615210,ABC Suites-Luxury 1 BR in Old Town,2691904,Prague Residences,,Praha 1,50.08404,14.41872,Entire home/apt,6472,2,5,2019-03-19,0.06,38,44
615249,ABC Suites-Luxury studio Old Town,2691904,Prague Residences,,Praha 1,50.08576,14.41943,Entire home/apt,6472,2,15,2019-09-06,0.18,38,38
615293,ABC Suites-Sunny studio Old Town,2691904,Prague Residences,,Praha 1,50.08434,14.41961,Entire home/apt,6472,2,54,2019-08-27,0.65,38,35
626786,Mozart historic 1BR apartment,2691904,Prague Residences,,Praha 1,50.0832,14.4193,Entire home/apt,6472,2,12,2019-04-15,0.14,38,45
628063,Atelier Loretánská no.5 / 150m from Prague Castle,3118998,Daniela,,Praha 1,50.08945,14.3958,Entire home/apt,779,2,181,2019-09-16,2.45,3,100
634190,Both centre and airport in 15 mins ,3157649,Katka,,Praha 6,50.09114,14.31203,Entire home/apt,1039,2,287,2019-09-16,3.50,1,313
636750,Atlantis 5 - next Wenceslas Square,3174648,Petr,,Praha 2,50.07852,14.43627,Entire home/apt,1559,3,7,2017-01-04,0.08,23,356
642846,Farm 30 minutes from Prague center,3214053,Jirka,,Praha 13,50.04433,14.28093,Entire home/apt,307,1,225,2019-09-26,2.67,3,334
645883,Fantastic weiw  - bright flat - ,3234941,Michaela H.,,Praha 6,50.09874,14.34695,Entire home/apt,1039,8,3,2017-04-17,0.04,1,213
647564,Atlantis 7 - Old Town,3174648,Petr,,Praha 1,50.0888,14.42479,Entire home/apt,1653,2,3,2014-04-21,0.04,23,358
649529,6 - Nice apt. near OLD TOWN SQUARE,2049124,Jakub,,Praha 1,50.08531,14.41761,Entire home/apt,2078,1,24,2018-09-23,0.28,21,349
650609,1 - Nice apt. near OLD TOWN SQUARE,2049124,Jakub,,Praha 1,50.08561,14.41848,Entire home/apt,2409,1,42,2018-11-04,0.50,21,352
652527,STUDIO APARTMENTS IN PRAGUE CENTER,3279605,Elena And Kira,,Praha 2,50.07484,14.43008,Entire home/apt,1016,1,266,2019-08-03,3.09,15,360
652633,FAMILY APARTMENTS IN PRAGUE CENTER,3279605,Elena And Kira,,Praha 2,50.07367,14.43086,Entire home/apt,1275,1,68,2017-08-03,0.82,15,365
656514,Cosy Apt in Garden Close to Centre,3306749,Yvetta,,Kunratice,50.01467,14.47462,Entire home/apt,874,2,75,2019-09-23,1.04,1,315
658011,"Cosy & quite, city centre 15 min",3316597,Lucie,,Praha 5,50.06272,14.39166,Entire home/apt,1677,2,0,,,1,0
659335,Center of Prague Gallery Apartament,3326244,Františka,,Praha 1,50.09227,14.42374,Entire home/apt,1677,2,34,2019-01-01,0.73,1,0
659531,The house in the epicenter of the nightlife,3327137,Pavel,,Praha 1,50.08721,14.42449,Entire home/apt,2811,3,147,2019-09-14,1.73,5,328
659540,Das Haus @ Altstädter Ring,3327137,Pavel,,Praha 1,50.08857,14.42431,Entire home/apt,5692,3,109,2019-09-15,1.27,5,336
660960,"MACHEK´s apartments - apartment, central Prague",3337088,Michal,,Praha 2,50.07292,14.43594,Entire home/apt,1086,2,69,2019-09-08,1.77,4,1
661323,"Residence Mostecka,Tortuga",3338799,Veronika,,Praha 1,50.08681,14.40549,Entire home/apt,1205,3,69,2019-08-31,2.04,1,128
662810,Apartment Loretanska /150m from Prague Castle,3118998,Daniela,,Praha 1,50.08949,14.39554,Entire home/apt,1559,3,179,2019-09-16,2.40,3,80
662817,Studio Loretánská no.5 / 150m from Prague Castle,3118998,Daniela,,Praha 1,50.08781,14.39514,Entire home/apt,1299,2,200,2019-09-22,3.86,3,93
663491,7 - Nice apt. near OLD TOWN SQUARE,2049124,Jakub,,Praha 1,50.08569,14.41757,Entire home/apt,1205,2,45,2019-07-29,0.52,21,352
667478,BOOK NOW HOTEL IN PRAGUE CENTER,3279605,Elena And Kira,,Praha 2,50.07038,14.43086,Entire home/apt,1016,1,172,2019-02-12,2.01,15,365
668858,City Center Heights  No.4 Studio,2635161,Pavel,,Praha 1,50.09075,14.41804,Entire home/apt,2244,2,32,2019-08-18,0.63,5,90
668880,City Center Heights No.5 1-Bedroom,2635161,Pavel,,Praha 1,50.08951,14.41933,Entire home/apt,2456,2,40,2019-06-14,0.73,5,90
668902,City Center Heights No.3 2-Bedroom,2635161,Pavel,,Praha 1,50.0915,14.41886,Entire home/apt,3070,2,48,2019-09-10,0.78,5,354
668908,City Center Heights No.6 2-Bedroom,2635161,Pavel,,Praha 1,50.09158,14.42037,Entire home/apt,3070,2,24,2019-07-30,0.39,5,358
672097,Apartment Balbin,3385505,Hana,,Praha 2,50.07812,14.43479,Private room,6472,1,0,,,1,365
672792,Swing 3- Budget flat in city center,3174648,Petr,,Praha 3,50.07583,14.45231,Entire home/apt,1299,3,11,2019-06-29,0.13,23,358
673821,STUDIO2 APARTMENTS IN PRAGUE CENTER,3279605,Elena And Kira,,Praha 2,50.07328,14.43122,Entire home/apt,1016,1,176,2019-05-10,2.05,15,365
674533,17 - Nice apt. near OLD TOWN SQUARE,2049124,Jakub,,Praha 1,50.08474,14.41774,Entire home/apt,2315,2,30,2019-09-27,0.39,21,0
674848,8 - Nice apt. near OLD TOWN SQUARE,2049124,Jakub,,Praha 1,50.08548,14.41879,Entire home/apt,2315,3,14,2016-09-11,0.16,21,356
679276,"Prague Center, 2+1 rooms apartment",3457205,Marek,,Praha 5,50.07867,14.4057,Entire home/apt,2078,2,39,2019-08-12,0.46,2,162
680082,15 - Nice apt. near OLD TOWN SQUARE,2049124,Jakub,,Praha 1,50.08653,14.41854,Entire home/apt,2315,1,18,2018-10-21,0.21,21,355
681166,BED & BREAKFAST IN PRAGUE  CENTER,3279605,Elena And Kira,,Praha 2,50.07141,14.4306,Entire home/apt,1157,1,384,2019-08-26,4.49,15,359
685251,12 - Nice apt. near OLD TOWN SQUARE,2049124,Jakub,,Praha 1,50.08616,14.41938,Entire home/apt,2315,1,20,2018-09-23,0.23,21,354
686996,luxury apartment in the center ,3425325,Kateřina,,Praha 6,50.10287,14.41756,Entire home/apt,1394,2,122,2019-09-11,1.45,2,327
688387,Stylish apartment with A/C in the heart of Prague,786483,Svetlana,,Praha 1,50.08739,14.41938,Entire home/apt,2574,2,218,2019-09-09,2.55,4,230
689953,Blízko Historického Centra; wi-fi,3524444,Ondřej,,Praha 10,50.07065,14.45848,Entire home/apt,779,1,222,2019-08-17,2.59,4,262
690105,The BEST place in Prague - Old Town,1199726,Monika,,Praha 1,50.08964,14.41771,Entire home/apt,3023,2,512,2019-09-27,6.00,2,202
690463,4 - Nice apt. near OLD TOWN SQUARE,2049124,Jakub,,Praha 1,50.08682,14.41919,Entire home/apt,2078,2,24,2017-05-15,0.28,21,350
691240,"Central apartment suite, city centr",3533590,Andy,,Praha 2,50.07631,14.43136,Entire home/apt,1937,3,152,2019-09-27,1.79,9,330
691380,"Sunny Prague Terrace Apartment,",3533590,Andy,,Praha 9,50.10653,14.4892,Entire home/apt,1417,3,63,2019-08-17,0.88,9,312
691485,Apartment -the best Prague location - 2nd floor,3534836,Tomas,,Praha 1,50.07849,14.41785,Entire home/apt,1157,2,342,2019-09-26,4.05,2,332
692045,"Modern flat, 75m2, ideal for 2 (+1)",3537968,Petr,,Praha 6,50.08084,14.37986,Entire home/apt,1157,2,34,2013-04-02,0.40,1,2
695142,Modern Apartment - Centre,3557824,Marketa & David,,Praha 7,50.10104,14.43598,Entire home/apt,1417,2,47,2019-06-29,0.57,1,298
696261,The house and the Old Town Square,3327137,Pavel,,Praha 1,50.0888,14.42386,Entire home/apt,2078,3,125,2019-08-13,1.49,5,338
696837,"LOCATION, JACUZZ,BALCONY - LUXURY IN OLD TOWN",3568804,Magnus,,Praha 1,50.08356,14.41675,Entire home/apt,2504,3,271,2019-09-11,3.30,6,0
701042,5 - Nice apt. near OLD TOWN SQUARE,2049124,Jakub,,Praha 1,50.08566,14.41874,Entire home/apt,2315,1,16,2017-08-06,0.20,21,351
701644,BED & BREAKFAST IN PRAGUE CENTER 4,3279605,Elena And Kira,,Praha 2,50.07114,14.43034,Entire home/apt,1016,1,140,2019-05-03,1.77,15,365
701691,The House nearby to Old Town Square,3327137,Pavel,,Praha 1,50.08807,14.42567,Entire home/apt,3614,3,90,2019-07-21,1.41,5,321
703706,Apt. with terrace GARSONKA 1,3456260,Dagmar,,Praha 1,50.09274,14.43033,Entire home/apt,1299,4,75,2019-08-31,0.97,4,325
706726,"HARLEQUIN APARTMENT, PRAGUE CENTER",3228013,Kira And Irina,,Praha 2,50.07289,14.42965,Entire home/apt,1039,1,142,2018-12-20,1.67,21,365
707963, Studio just below Prague Castle,3640353,Anezka,,Praha 1,50.08877,14.4002,Entire home/apt,2031,1,80,2019-08-23,1.00,1,330
708571,RUSTIC2 APARTMENTS IN PRAGUE CENTER,3279605,Elena And Kira,,Praha 2,50.07367,14.42996,Entire home/apt,1110,1,117,2019-05-20,1.40,15,363
711288,"""APARTMENT 43"" IN CENTER OF PRAGUE",3228013,Kira And Irina,,Praha 2,50.07495,14.43124,Entire home/apt,1299,1,60,2019-08-29,0.71,21,365
713591,Modern Studio by Charles Bridge,3673291,Mirek,,Praha 1,50.08415,14.41528,Entire home/apt,1937,2,268,2019-09-14,3.78,1,137
718775,Deluxe-honeymoonsuite-panoramateras,3707769,Susanna & Jo,,Praha 5,50.07213,14.38526,Private room,1016,3,14,2019-04-30,0.17,4,280
722898,Cozy flat near center ideal for two,3733722,Tereza,,Praha 10,50.07047,14.46471,Entire home/apt,779,3,31,2016-05-31,0.37,1,0
726817,Apartment Helen,3763896,Evgeny,,Praha 1,50.09067,14.42986,Entire home/apt,1181,2,91,2019-09-13,1.10,12,308
733462,NEW TOWN - STUDIO APPLE BALCONY,3287258,David,,Praha 1,50.08079,14.42581,Hotel room,2315,1,8,2019-06-05,0.27,19,356
735375,Apartment Audrey,3763896,Evgeny,,Praha 1,50.07936,14.42127,Entire home/apt,1417,2,190,2019-09-14,2.31,12,302
735399,Apartment Ria,3763896,Evgeny,,Praha 1,50.07925,14.42092,Entire home/apt,1559,2,159,2019-08-27,1.94,12,299
741329,"Flat in Prague 7, guest room 20m2",3879455,Zbynek,,Praha 7,50.10161,14.44598,Private room,590,3,105,2018-11-06,2.06,3,0
742926,Apartment 30 min. from city centre,3214053,Jirka,,Praha 13,50.04433,14.2845,Entire home/apt,307,1,184,2019-09-29,2.23,3,341
747785,"""ALICE APARTMENT"" PRAGUE CENTER!",3228013,Kira And Irina,,Praha 2,50.07507,14.43118,Entire home/apt,1039,1,97,2019-09-03,1.16,21,358
747830,"""APARTMENT №55"" IN CENTER OF PRAGUE",3228013,Kira And Irina,,Praha 2,50.07286,14.43035,Entire home/apt,1299,1,17,2015-11-08,0.21,21,365
751998,"Gardenview townhouse APT-kitchen,free parking,wifi",3954566,Vera,,Praha 5,50.04271,14.39558,Entire home/apt,921,2,196,2019-09-15,2.39,2,339
752489,Wonder in the Suburbs,3957586,Marek,,Praha 10,50.05726,14.50001,Entire home/apt,5007,7,0,,,1,365
753162,Dolce Vita living in Elegant Apt Wenc sq 100meters,3961711,MJMorris S.R.O. /Veronika And Ilan,,Praha 2,50.07595,14.43332,Entire home/apt,3354,4,109,2019-09-22,1.32,13,294
757660,"Prague, a room with private kitchen",3990737,Renata,,Praha 6,50.08096,14.31997,Private room,472,2,46,2017-08-27,0.55,4,272
757739,RICHIE APARTMÁN (65m2) Near Aquapalace,3991275,Richard,,Praha 22,50.03199,14.58867,Entire home/apt,1039,2,11,2019-04-29,0.14,5,362
760597,Apt. with terrace GARSONKA 3 ,3456260,Dagmar,,Praha 8,50.09091,14.44157,Entire home/apt,1346,4,75,2019-08-16,0.97,4,150
768786,Smart Apartment close to Castle,4055186,James And Mary,,Praha 6,50.10026,14.38429,Entire home/apt,1063,5,94,2019-08-17,1.14,1,327
769451,Romantic cozy Old Town studio,4059078,Petra,,Praha 1,50.09156,14.42566,Entire home/apt,1252,1,497,2019-09-15,5.95,1,313
769858,Prague exquisite studio with views,4061665,Hana,,Praha 1,50.08775,14.39663,Entire home/apt,3543,5,7,2015-01-04,0.09,1,0
770292,Spacious Charming 3BDR Flat,227945,Alex And Kate,,Praha 1,50.07785,14.42411,Entire home/apt,2078,2,175,2019-09-13,2.12,101,116
770799,UNIQUE FLAT IN THE HEART OF PRAGUE,3838068,Alberto,,Praha 1,50.08471,14.41946,Entire home/apt,2315,2,36,2016-05-08,0.44,4,0
771128,"Cute, spacious room in a fam. house",4068167,Vratislava,,Praha 3,50.0882,14.48685,Private room,402,3,79,2019-09-23,0.96,1,295
774429,WENCESLAS SQUARE 5MIN BY METRO;WIFI,3524444,Ondřej,,Praha 3,50.07739,14.46399,Entire home/apt,1039,2,100,2019-01-02,1.22,4,243
775894,Vlkova STUDIO APARTMENT for couple,4100355,Oikes - Simon,,Praha 3,50.08443,14.44689,Entire home/apt,638,3,1,2013-09-14,0.01,21,241
775897,Vlkova LARGE APARTMENT for 6 pers,4100355,Oikes - Simon,,Praha 3,50.08391,14.44565,Entire home/apt,3236,3,1,2016-01-06,0.02,21,241
777569,Prague Vlkova APARTMENT for 4 people,4100355,Oikes - Simon,,Praha 3,50.08323,14.44751,Entire home/apt,2456,3,0,,,21,241
777881,"Central,Cheap,2Rooms,2Baths,WIFI #1",4102236,Bonny,,Praha 3,50.08525,14.44578,Entire home/apt,1535,2,3,2015-05-03,0.04,6,310
780659,"Central,Cheap,2Rooms,2Baths,WIFI #2",4102236,Bonny,,Praha 3,50.08737,14.44559,Entire home/apt,1275,2,7,2019-05-07,0.09,6,318
780866,"Central,Cheap&LovelyWIFI Apartment1",4102236,Bonny,,Praha 3,50.08726,14.44698,Entire home/apt,638,2,193,2019-09-22,2.35,6,285
782440,"Central,Cheap&Lovely Miniapartment2",4102236,Bonny,,Praha 3,50.08734,14.44538,Private room,496,2,221,2019-09-24,2.69,6,313
782489,"Central,Cheap&Lovely Miniapartment3",4102236,Bonny,,Praha 3,50.08674,14.44537,Private room,496,2,212,2019-09-27,2.67,6,308
782770,"Central,Cheap&Lovely Miniapartment4",4102236,Bonny,,Praha 3,50.08745,14.4456,Private room,425,2,204,2019-09-28,2.52,6,313
782777,Cosy bedroom close to Prague castle,4127948,Gabriela,,Praha 6,50.08579,14.37015,Private room,472,1,450,2019-09-25,5.50,1,265
788601,11 - MINI apt. near OLD TOWN SQUARE,2049124,Jakub,,Praha 1,50.08635,14.41718,Entire home/apt,1157,1,44,2019-09-22,0.53,21,348
790196,CHIC APARTMENT WALK TO OLD TOWN SQ,1240390,Sarah,,Praha 1,50.08063,14.42044,Entire home/apt,2197,1,512,2019-09-29,6.15,13,281
792933,"Аpartment ""Nofelet""",4178100,Tatiana,,Zličín,50.05737,14.28377,Entire home/apt,1134,14,16,2018-02-06,0.20,1,60
793441,Sunny Room & Top Floor Terrace in Heart of Prague,2917486,Eva & Michal,,Praha 1,50.07942,14.42164,Private room,2008,4,162,2019-06-12,1.96,1,14
797201,Studio in history Old Town Square,1556914,Eugenia,,Praha 1,50.08711,14.42279,Entire home/apt,1866,2,5,2019-05-06,0.06,5,304
797883,Truhlarska  2-Bedroom apartment,2635161,Pavel,,Praha 1,50.09014,14.43004,Entire home/apt,3354,3,7,2019-09-24,0.13,5,0
803412,"Cosy two-room apartment, Prague centre",3867166,Milan,,Praha 5,50.06527,14.39855,Entire home/apt,2291,7,8,2018-06-30,0.10,3,29
814157,Premium & Gorgeous Ruterra Suite,227945,Alex And Kate,,Praha 1,50.07785,14.42332,Entire home/apt,1417,2,207,2019-09-10,2.52,101,117
814517,Apartment in The Center - Old Town,4279290,Vincent,,Praha 1,50.08874,14.42807,Entire home/apt,2976,3,30,2017-08-20,0.37,24,356
814677,Kozna Loft A 2BR (Prague Old Town),9345552,Romana,,Praha 1,50.08543,14.4223,Entire home/apt,3590,2,16,2019-08-07,0.24,48,326
814687,Kozna Loft D 2BR (Prague Old Town),9345552,Romana,,Praha 1,50.08641,14.42026,Entire home/apt,3590,2,8,2019-08-16,0.16,48,304
814691,Kozna Loft B 3BR (Prague Old Town),9345552,Romana,,Praha 1,50.08619,14.4206,Entire home/apt,4889,2,81,2019-08-23,1.05,48,303
814705,Kozna Loft AB 5BR (Prague Old Town),9345552,Romana,,Praha 1,50.08617,14.42035,Entire home/apt,7723,2,34,2019-07-15,0.45,48,294
817868,Room in Center (Old Town)2-3 people,4279290,Vincent,,Praha 1,50.08951,14.42649,Private room,661,1,425,2019-08-28,5.13,24,310
818015,Room in Center of Prague - Old Town,4279290,Vincent,,Praha 1,50.09189,14.42799,Private room,732,1,360,2019-09-14,4.38,24,320
818081,Room in the Center of Old Town,4279290,Vincent,,Praha 1,50.08904,14.42834,Private room,732,1,494,2019-09-13,6.01,24,252
820772,Elegant Apt by river and Theatre - Old Town 1 min,3961711,MJMorris S.R.O. /Veronika And Ilan,,Praha 1,50.07971,14.41765,Entire home/apt,3094,4,53,2019-08-19,0.67,13,326
820954,Featured Telegraph NP VIEWS of Ch-Bridge 1st floor,3961711,MJMorris S.R.O. /Veronika And Ilan,,Praha 1,50.08644,14.40918,Entire home/apt,4653,4,89,2019-09-23,1.22,13,267
822456,Gorgeous River View apartment 11,383698,Viktor,,Praha 2,50.07648,14.41456,Entire home/apt,2456,1,31,2019-09-22,0.42,59,285
822938,White Chic Flat in center Prague,333807,Marco,,Praha 1,50.09051,14.42946,Entire home/apt,2008,2,48,2019-06-28,0.61,14,337
823030,Gray Chic Flat in center prague 1,333807,Marco,,Praha 1,50.09072,14.42792,Entire home/apt,2078,2,31,2019-06-16,0.40,14,324
828710,16 - Nice apt. near OLD TOWN SQUARE,2049124,Jakub,,Praha 1,50.08714,14.41836,Entire home/apt,2078,1,54,2018-05-31,0.70,21,356
829576,Modern Ruterra studio near TV Tower,227945,Alex And Kate,,Praha 3,50.08323,14.45276,Entire home/apt,874,3,123,2019-09-12,1.55,101,156
838401,A Home away from Home,4378766,Gody,,Praha 3,50.0802,14.45605,Entire home/apt,520,1,75,2019-09-23,0.91,1,19
843670,"Cozy 2BR at Mustek, Heart of Prague",4404457,Michal,,Praha 1,50.08213,14.42364,Entire home/apt,2385,3,115,2019-09-04,1.40,1,87
846036,Big room near centre,2310411,Myška,,Praha 5,50.06803,14.39783,Private room,543,3,19,2019-06-16,0.24,2,270
846241,Ubytování - u Letiště VH v Praze,4418629,Petr,,Praha 6,50.09138,14.30338,Private room,685,1,0,,,1,0
847192,APARTMAN FAMILY IN PRAGUE CENTER 2,3279605,Elena And Kira,,Praha 2,50.07364,14.43153,Entire home/apt,1275,1,95,2019-06-25,1.19,15,361
855669, Apartment Charlie,3763896,Evgeny,,Praha 1,50.08934,14.42705,Entire home/apt,1559,2,54,2019-09-02,0.66,12,276
860294,Close to the centre-Cosy priv. room,4505728,Linda,,Praha 3,50.0867,14.45376,Hotel room,968,1,10,2016-07-05,0.15,5,140
861161,Low budget private double - White,4505728,Linda,,Praha 3,50.08668,14.45316,Hotel room,898,1,14,2016-11-27,0.21,5,126
862300,Wohnung im Stadtzentrum für 4 Leute,4506402,Jana,,Praha 2,50.07357,14.44164,Entire home/apt,4133,4,0,,,1,365
868066,Blue room 5bed dorm close to centre,4505728,Linda,,Praha 3,50.08847,14.45223,Hotel room,354,1,146,2019-07-31,1.86,5,160
869992,A Cozy Studio Apartment in Prague,4584780,Alla,,Praha 5,50.06952,14.39997,Entire home/apt,992,1,259,2019-07-30,3.31,1,0
874150,"Charming family B&B, breakfast inl.",1366084,Jakub,,Praha 1,50.08695,14.3986,Private room,1559,1,28,2019-07-29,0.63,7,134
874212,Apartment Letna I - Prague Centrum,4615124,Julius,,Praha 7,50.09912,14.4293,Entire home/apt,1299,3,52,2019-08-16,0.67,2,352
874482,Apartment Letna II - Prague Centrum,4615124,Julius,,Praha 7,50.09887,14.4312,Entire home/apt,2338,3,45,2019-09-22,0.57,2,349
876329,Bead and breakfast suite,1366084,Jakub,,Praha 1,50.08681,14.39752,Private room,2574,1,20,2018-12-09,0.56,7,0
882759,BELLEZZA APARTMENT IN PRAGUE CENTER,3228013,Kira And Irina,,Praha 2,50.07485,14.43082,Entire home/apt,1275,1,66,2019-08-20,0.82,21,365
886703,Spacious room in center of  Prague,4332427,Petra,,Praha 5,50.07992,14.40649,Private room,827,2,136,2019-09-09,1.94,1,97
887853,Zentral Rose Street Apartment,4708486,Sterch,,Praha 1,50.08439,14.43126,Entire home/apt,1181,1,120,2019-09-17,1.50,1,261
888475,Small under roof studio in Žižkov,4711560,Clown And Bard,,Praha 3,50.08364,14.44735,Entire home/apt,1110,1,40,2019-09-27,0.54,4,125
899174,Apartment near the center 69 sqm,4800219,Elena&Marine,,Praha 10,50.07127,14.45839,Entire home/apt,1417,2,41,2019-06-14,0.53,1,351
899231,Two Bedroom Chic in Center Prague,333807,Marco,,Praha 1,50.09131,14.42777,Entire home/apt,1937,2,136,2019-09-22,1.75,14,334
905065,"Apartment in Prague, guarded house",4841758,Vilém,,Praha 13,50.05005,14.34399,Entire home/apt,898,1,262,2019-08-28,3.28,3,64
906369,New wooden cottage in Prague,4875570,Pavla,,Praha 10,50.05944,14.4794,Entire home/apt,709,1,183,2019-09-17,2.34,1,349
913950,Radiant Apartment in the Heart of Vinohrady,4160716,Marjan,,Praha 2,50.07284,14.44036,Entire home/apt,992,3,428,2019-09-27,5.30,2,280
922740,Neat one bedroom Loft in Old Town A22 1B,383698,Viktor,,Praha 1,50.08523,14.41952,Entire home/apt,2078,1,52,2019-09-15,0.72,59,320
